Date,Description,Amount
2025-01-02,CASTLE HILL LETTINGS,-780.00
2025-01-03,PUREGYM LTD,-24.99
2025-01-05,NETFLIX.COM,-10.99
2025-01-12,SPOTIFY LTD,-11.99
2025-01-18,THAMES WATER,-96.40
2025-01-20,TESCO STORES 3412,-42.17
2025-01-28,MERIDIAN LOGISTICS PAYROLL,2450.00
2025-02-02,CASTLE HILL LETTINGS,-780.00
2025-02-03,PUREGYM LTD,-24.99
2025-02-05,NETFLIX.COM,-10.99
2025-02-12,SPOTIFY LTD,-11.99
2025-02-27,TESCO STORES 3412,-38.05
2025-02-28,MERIDIAN LOGISTICS PAYROLL,2450.00
2025-03-02,CASTLE HILL LETTINGS,-780.00
2025-03-03,PUREGYM LTD,-24.99
2025-03-05,NETFLIX.COM,-10.99
2025-03-09,J HENDERSON WINDOWS,-185.00
2025-03-12,SPOTIFY LTD,-11.99
2025-03-28,MERIDIAN LOGISTICS PAYROLL,2450.00
2025-04-02,CASTLE HILL LETTINGS,-780.00
2025-04-03,PUREGYM LTD,-24.99
2025-04-05,NETFLIX.COM,-10.99
2025-04-12,SPOTIFY LTD,-11.99
2025-04-18,THAMES WATER,-96.40
2025-04-28,MERIDIAN LOGISTICS PAYROLL,2450.00
2025-05-02,CASTLE HILL LETTINGS,-780.00
2025-05-03,PUREGYM LTD,-24.99
2025-05-05,NETFLIX.COM,-10.99
2025-05-12,SPOTIFY LTD,-11.99
2025-05-14,TESCO STORES 3412,-55.60
2025-05-28,MERIDIAN LOGISTICS PAYROLL,2450.00
2025-06-02,CASTLE HILL LETTINGS,-780.00
2025-06-03,PUREGYM LTD,-24.99
2025-06-05,NETFLIX.COM,-12.99
2025-06-12,SPOTIFY LTD,-11.99
2025-06-28,MERIDIAN LOGISTICS PAYROLL,2450.00
2025-07-02,CASTLE HILL LETTINGS,-780.00
2025-07-02,COASTLINE TRAVEL,-320.00
2025-07-03,PUREGYM LTD,-24.99
2025-07-05,NETFLIX.COM,-12.99
2025-07-12,SPOTIFY LTD,-11.99
2025-07-18,THAMES WATER,-96.40
2025-07-28,MERIDIAN LOGISTICS PAYROLL,2450.00
2025-08-02,CASTLE HILL LETTINGS,-780.00
2025-08-03,PUREGYM LTD,-24.99
2025-08-05,NETFLIX.COM,-12.99
2025-08-12,SPOTIFY LTD,-11.99
2025-08-28,MERIDIAN LOGISTICS PAYROLL,2450.00
2025-09-02,CASTLE HILL LETTINGS,-780.00
2025-09-03,PUREGYM LTD,-24.99
2025-09-05,NETFLIX.COM,-12.99
2025-09-12,SPOTIFY LTD,-11.99
2025-09-19,TESCO STORES 3412,-47.88
2025-09-28,MERIDIAN LOGISTICS PAYROLL,2450.00
2025-10-02,CASTLE HILL LETTINGS,-780.00
2025-10-03,PUREGYM LTD,-24.99
2025-10-05,NETFLIX.COM,-12.99
2025-10-12,SPOTIFY LTD,-11.99
2025-10-18,THAMES WATER,-96.40
2025-10-28,MERIDIAN LOGISTICS PAYROLL,2450.00
2025-11-02,CASTLE HILL LETTINGS,-780.00
2025-11-03,PUREGYM LTD,-24.99
2025-11-05,NETFLIX.COM,-12.99
2025-11-06,BRAMBLE & CO HARDWARE,-63.40
2025-11-12,SPOTIFY LTD,-11.99
2025-11-28,MERIDIAN LOGISTICS PAYROLL,2450.00
2025-12-02,CASTLE HILL LETTINGS,-780.00
2025-12-03,PUREGYM LTD,-24.99
2025-12-05,NETFLIX.COM,-12.99
2025-12-12,SPOTIFY LTD,-11.99
2025-12-28,MERIDIAN LOGISTICS PAYROLL,2450.00
